PassengerId,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,FamilySize,IsAlone,Survived
487,1,female,51.0,1,1,152.46,Q,3.0,0,1
488,2,male,35.0,4,2,47.31,S,6.0,0,1
489,3,male,22.0,1,0,38.33,S,2.0,0,0
490,3,male,14.0,0,1,30.98,S,2.0,0,0
491,2,female,35.0,2,0,56.22,S,3.0,0,1
492,3,male,28.0,0,0,14.25,C,1.0,1,0
493,2,male,50.0,0,0,82.18,S,1.0,1,1
494,1,female,26.0,0,0,243.31124999999997,S,1.0,1,1
495,2,male,19.0,0,0,75.99,C,1.0,1,0
496,2,female,42.0,0,2,66.1,S,3.0,0,1
497,3,male,42.0,0,0,25.94,C,1.0,1,0
498,1,male,32.0,1,3,243.31124999999997,S,5.0,0,1
499,3,male,39.0,1,0,47.62,S,2.0,0,0
500,3,male,30.0,0,0,22.2,S,1.0,1,0
501,3,male,33.0,0,0,11.22,S,1.0,1,0
502,3,female,45.0,1,0,34.23,S,2.0,0,1
503,2,female,38.0,1,0,78.52,C,2.0,0,1
504,3,male,28.0,2,1,54.98,S,4.0,0,0
505,3,female,48.0,0,0,18.73,S,1.0,1,0
506,1,female,1.0,2,0,243.31124999999997,C,3.0,0,1
507,3,male,57.0,0,0,6.67,S,1.0,1,0
508,3,female,8.0,1,0,12.25,Q,2.0,0,1
509,3,female,22.0,0,1,32.47,S,2.0,0,1
510,3,male,29.0,0,1,17.58,S,2.0,0,0
511,3,female,28.0,0,2,48.9,S,3.0,0,1
512,2,male,43.0,0,0,41.6,S,1.0,1,0
513,3,male,16.0,0,0,5.24,S,1.0,1,0
514,3,male,33.0,1,0,17.81,S,2.0,0,0
515,1,female,22.0,1,2,243.31124999999997,S,4.0,0,1
516,1,male,34.0,0,0,104.42,C,1.0,1,1
517,2,male,29.0,0,0,111.51,C,1.0,1,0
518,3,male,31.0,0,0,54.05,S,1.0,1,0
519,3,female,23.0,4,0,40.04,S,5.0,0,0
520,1,male,23.0,0,1,243.31124999999997,S,2.0,0,1
521,3,male,34.0,0,1,48.08,S,2.0,0,0
522,2,male,42.0,0,0,78.47,Q,1.0,1,0
523,3,male,22.0,1,2,58.08,S,4.0,0,1
524,3,male,19.0,0,0,5.32,S,1.0,1,0
525,3,male,38.0,0,3,36.34,S,4.0,0,0
526,2,female,30.0,2,1,115.78,S,4.0,0,1
527,2,male,41.0,1,0,114.9,C,2.0,0,1
528,2,female,18.0,1,1,85.24,S,3.0,0,1
529,1,male,7.0,0,0,120.33,C,1.0,1,1
530,3,female,23.0,0,0,48.21,S,1.0,1,1
531,3,male,20.0,3,0,37.63,S,4.0,0,0
532,3,female,29.0,2,0,18.82,S,3.0,0,1
533,3,male,22.0,0,0,53.91,C,1.0,1,0
534,3,male,40.0,0,0,49.61,S,1.0,1,0
535,3,female,26.0,0,1,13.8,S,2.0,0,0
536,3,female,32.0,0,0,50.46,S,1.0,1,1
537,3,female,32.0,1,1,58.5,S,3.0,0,1
538,1,male,33.0,3,0,243.31124999999997,C,4.0,0,1
539,2,male,30.0,0,0,115.36,S,1.0,1,1
540,1,male,37.0,0,0,198.24,S,1.0,1,0
541,3,female,20.0,2,0,23.84,S,3.0,0,1
542,3,male,48.0,0,1,42.18,S,2.0,0,0
543,1,male,27.0,3,0,243.31124999999997,Q,4.0,0,1
544,3,male,13.0,1,0,56.12,S,2.0,0,0
545,3,male,32.0,3,1,38.98,S,5.0,0,0
546,2,female,19.0,0,0,42.45,C,1.0,1,1
547,1,female,39.0,0,1,239.29,S,2.0,0,1
548,3,female,59.0,0,0,21.55,C,1.0,1,0
549,3,female,20.0,0,1,19.98,C,2.0,0,1
550,3,female,34.0,0,2,26.55,S,3.0,0,1
551,3,female,7.0,3,1,5.66,S,5.0,0,1
552,3,male,36.0,2,0,58.3,S,3.0,0,0
553,3,male,18.0,1,0,34.28,S,2.0,0,0
554,3,male,22.0,0,1,47.54,S,2.0,0,0
555,3,male,16.0,1,0,19.18,C,2.0,0,0
556,2,male,40.0,1,0,95.1,C,2.0,0,0
557,1,female,43.0,0,1,227.02,S,2.0,0,1
558,1,male,30.0,3,0,133.47,C,4.0,0,1
559,3,female,19.0,0,0,58.39,S,1.0,1,0
560,3,male,51.0,0,2,32.16,S,3.0,0,0
561,3,female,20.0,0,0,41.16,S,1.0,1,1
562,1,male,2.0,1,0,243.31124999999997,S,2.0,0,1
563,1,female,36.0,1,1,243.31124999999997,C,3.0,0,1
564,1,female,16.0,0,2,105.73,S,3.0,0,1
565,2,male,43.0,0,0,57.23,S,1.0,1,0
566,3,female,25.0,0,1,34.52,S,2.0,0,1
567,2,male,38.0,0,1,118.13,S,2.0,0,0
568,2,male,48.0,0,0,105.59,C,1.0,1,1
569,3,male,14.0,0,0,36.16,C,1.0,1,0
570,2,male,23.0,0,0,108.86,S,1.0,1,1
571,3,male,29.0,2,1,39.1,S,4.0,0,0
572,3,female,50.0,0,1,22.55,S,2.0,0,1
573,2,male,21.0,1,0,68.72,S,2.0,0,0
574,3,male,22.0,0,1,58.15,S,2.0,0,0
575,3,male,36.0,0,1,11.12,S,2.0,0,0
576,3,female,22.0,0,0,10.79,Q,1.0,1,1
577,1,male,32.0,0,1,157.17,S,2.0,0,1
578,3,male,10.0,0,0,22.6,S,1.0,1,0
579,2,male,59.0,2,2,85.41,S,5.0,0,0
580,2,male,12.0,3,0,68.27,S,4.0,0,1
581,2,female,26.0,0,0,86.66,S,1.0,1,1
582,3,female,30.0,0,0,37.08,S,1.0,1,1
583,2,male,55.0,3,0,83.38,S,4.0,0,1
584,2,male,13.0,0,1,49.86,S,2.0,0,1
585,3,male,56.0,1,0,39.06,S,2.0,0,0
586,1,female,40.0,4,2,152.47,S,6.0,0,1
587,1,male,35.0,4,0,158.25,C,5.0,0,1
588,1,male,17.0,0,0,243.31124999999997,C,1.0,1,1
589,1,male,37.0,0,2,225.46,C,3.0,0,1
590,1,male,21.0,0,1,243.31124999999997,S,2.0,0,1
591,1,female,46.0,2,1,213.19,S,4.0,0,1
592,3,male,17.0,2,3,46.26,S,6.0,0,0
593,1,female,29.0,1,0,243.31124999999997,S,2.0,0,1
594,2,male,23.0,1,0,106.57,C,2.0,0,0
595,3,female,17.0,1,0,16.55,S,2.0,0,1
596,2,male,40.0,1,0,77.28,C,2.0,0,0
597,3,female,37.0,2,1,47.38,C,4.0,0,0
598,1,male,46.0,1,2,153.52,C,4.0,0,1
599,1,male,7.0,0,0,243.31124999999997,C,1.0,1,1
600,1,male,44.0,0,1,243.31124999999997,S,2.0,0,1
601,1,female,62.375,1,2,149.79,S,4.0,0,1
602,2,female,24.0,0,1,76.37,S,2.0,0,1
603,1,female,55.0,0,0,243.31124999999997,S,1.0,1,1
604,1,male,27.0,1,0,152.13,S,2.0,0,1
605,1,female,12.0,1,2,243.31124999999997,S,4.0,0,1
606,2,male,26.0,3,3,83.86,Q,6.0,0,0
607,1,male,44.0,0,0,243.31124999999997,S,1.0,1,1
608,2,male,19.0,1,2,52.24,C,4.0,0,1
609,3,male,22.0,0,0,37.25,S,1.0,1,0
610,3,male,38.0,2,0,6.87,Q,3.0,0,0
611,1,female,30.0,0,2,186.62,S,3.0,0,1
612,3,male,38.0,1,0,56.55,S,2.0,0,0
613,3,male,33.0,1,0,20.86,S,2.0,0,0
614,1,female,36.0,0,0,172.05,C,1.0,1,1
615,3,male,24.0,3,0,9.64,S,4.0,0,0
616,3,male,33.0,2,0,36.25,C,3.0,0,0
617,1,male,18.0,0,0,125.2,S,1.0,1,0
618,2,female,47.0,0,2,93.58,S,3.0,0,1
619,3,male,22.0,0,2,57.17,S,3.0,0,0
620,3,female,45.0,0,0,39.05,C,1.0,1,1
621,1,female,27.0,2,0,243.31124999999997,S,3.0,0,1
622,1,male,33.0,3,1,243.31124999999997,C,5.0,0,1
623,2,male,24.0,0,0,94.57,S,1.0,1,0
624,2,male,17.0,0,0,87.22,S,1.0,1,0
625,3,female,7.0,0,0,53.38,S,1.0,1,1
626,2,male,16.0,0,0,67.44,S,1.0,1,1
627,2,male,26.0,0,0,74.3,S,1.0,1,0
628,3,female,33.0,0,0,12.97,C,1.0,1,0
629,1,male,43.0,0,1,219.96,C,2.0,0,1
630,2,female,24.0,1,1,101.03,S,3.0,0,1
631,3,male,19.0,1,1,59.95,S,3.0,0,0
632,3,male,11.0,0,0,10.19,S,1.0,1,0
633,3,female,36.0,1,1,16.72,Q,3.0,0,1
634,3,female,48.0,1,0,19.94,C,2.0,0,1
635,1,female,46.0,2,0,243.31124999999997,S,3.0,0,1
636,2,female,39.0,0,1,103.95,S,2.0,0,1
637,3,male,38.0,2,0,46.36,Q,3.0,0,0
638,1,male,52.0,2,0,133.07,S,3.0,0,1
639,2,female,34.0,0,0,85.06,Q,1.0,1,1
640,2,female,38.0,0,2,96.48,S,3.0,0,1
641,1,male,26.0,3,0,243.31124999999997,S,4.0,0,1
642,2,male,12.0,1,1,113.03,S,3.0,0,1
643,1,female,21.0,3,3,146.17,S,6.0,0,1
644,2,female,30.0,1,1,59.85,C,3.0,0,1
645,1,male,31.0,1,0,221.71,S,2.0,0,1
646,3,female,55.0,0,0,22.06,S,1.0,1,0
647,3,female,31.0,0,0,29.18,Q,1.0,1,1
648,3,male,45.0,3,0,16.77,S,4.0,0,0
649,3,male,24.0,0,1,38.42,S,2.0,0,0
650,2,male,26.0,0,0,76.23,S,1.0,1,0
651,1,male,13.0,1,2,138.09,S,4.0,0,1
652,3,male,20.0,1,0,29.57,S,2.0,0,0
653,3,female,37.0,0,1,48.83,S,2.0,0,1
654,3,female,30.0,0,0,46.14,S,1.0,1,1
655,2,female,42.0,0,0,42.04,S,1.0,1,1
656,1,female,32.0,0,1,183.5,S,2.0,0,1
657,2,male,25.0,1,0,44.22,S,2.0,0,0
658,2,male,58.0,0,0,99.92,S,1.0,1,0
659,3,male,29.0,2,0,25.15,S,3.0,0,0
660,3,male,45.0,1,0,10.82,S,2.0,0,0
661,2,female,25.0,1,1,107.3,S,3.0,0,1
662,3,female,39.0,0,2,9.72,S,3.0,0,0
663,3,male,42.0,0,0,14.27,Q,1.0,1,0
664,1,male,33.0,0,0,116.67,S,1.0,1,1
665,1,male,1.0,0,1,197.36,S,2.0,0,1
666,1,male,30.0,2,3,243.31124999999997,C,6.0,0,1
667,1,male,46.0,0,2,126.61,C,3.0,0,1
668,1,male,37.0,2,1,222.23,Q,4.0,0,1
669,1,female,36.0,0,0,210.67,S,1.0,1,1
670,2,male,8.0,0,0,92.52,S,1.0,1,1
671,1,male,21.0,4,0,175.07,S,5.0,0,1
672,3,female,35.0,0,0,56.1,S,1.0,1,1
673,1,male,35.0,0,1,172.16,S,2.0,0,1
674,3,female,46.0,0,0,56.58,C,1.0,1,1
675,2,male,28.0,0,1,94.07,S,2.0,0,0
676,3,female,35.0,1,0,53.32,S,2.0,0,1
677,1,male,30.0,0,1,243.31124999999997,S,2.0,0,1
678,2,female,17.0,0,0,72.87,Q,1.0,1,1
679,3,male,1.0,0,0,22.34,S,1.0,1,0
680,3,female,36.0,2,0,11.0,Q,3.0,0,1
681,3,female,32.0,0,2,45.13,C,3.0,0,0
682,2,male,22.0,0,0,80.89,Q,1.0,1,0
683,1,male,9.0,0,1,243.31124999999997,C,2.0,0,1
684,3,female,38.0,0,0,47.65,S,1.0,1,1
685,3,female,27.0,0,0,54.76,C,1.0,1,1
686,3,male,37.0,0,2,47.03,S,3.0,0,0
687,3,male,54.0,0,0,50.39,S,1.0,1,0
688,2,male,2.0,0,0,56.76,S,1.0,1,1
689,3,female,21.0,0,0,53.83,S,1.0,1,1
690,1,male,27.0,3,2,204.24,S,6.0,0,1
691,2,female,49.0,1,0,109.15,S,2.0,0,1
692,2,female,9.0,0,0,42.05,S,1.0,1,1
693,3,male,55.0,0,0,49.5,Q,1.0,1,0
694,1,male,32.0,1,0,243.31124999999997,S,2.0,0,1
695,1,male,29.0,2,0,192.32,S,3.0,0,1
696,3,female,27.0,0,1,44.92,S,2.0,0,1
697,2,male,24.0,1,1,44.54,S,3.0,0,0
698,3,male,44.0,0,0,52.46,S,1.0,1,0
699,1,male,16.0,0,1,243.31124999999997,C,2.0,0,1
700,2,female,34.0,3,1,42.82,S,5.0,0,1
701,3,female,25.0,1,2,5.89,S,4.0,0,1
702,1,female,20.0,2,0,240.13,C,3.0,0,1
703,2,male,62.375,0,0,50.46,S,1.0,1,1
704,1,female,35.0,0,1,210.85,S,2.0,0,1
705,1,male,38.0,1,0,222.76,C,2.0,0,1
706,3,female,45.0,0,0,46.68,S,1.0,1,1
707,2,male,12.0,0,1,62.99,S,2.0,0,1
708,3,female,53.0,0,0,35.56,S,1.0,1,0
709,2,male,1.0,0,0,71.99,S,1.0,1,1
710,3,male,20.0,0,0,47.71,S,1.0,1,0
711,3,female,24.0,1,1,46.7,C,3.0,0,0
712,3,male,38.0,2,0,21.92,S,3.0,0,0
713,2,male,33.0,0,2,107.69,S,3.0,0,0
714,2,male,28.0,1,0,119.05,S,2.0,0,1
715,2,male,30.0,0,0,95.9,Q,1.0,1,0
716,3,female,17.0,2,0,46.09,C,3.0,0,0
717,3,female,11.0,0,0,38.5,C,1.0,1,1
718,3,female,39.0,1,0,18.14,S,2.0,0,1
719,1,female,39.0,1,0,243.31124999999997,C,2.0,0,1
720,3,female,51.0,0,2,7.76,C,3.0,0,1
721,3,female,20.0,0,0,7.51,S,1.0,1,1
722,1,male,39.0,3,0,243.31124999999997,Q,4.0,0,1
723,1,male,26.0,0,0,243.31124999999997,C,1.0,1,1
724,3,female,45.0,1,1,35.59,Q,3.0,0,1
725,3,female,43.0,3,0,24.69,C,4.0,0,1
726,3,male,33.0,0,0,29.47,C,1.0,1,0
727,1,female,26.0,2,1,130.15,Q,4.0,0,1
728,3,female,42.0,3,0,41.25,S,4.0,0,1
729,1,female,38.0,1,0,211.06,C,2.0,0,1
730,1,male,21.0,0,0,177.79,S,1.0,1,1
731,1,male,13.0,0,1,243.31124999999997,C,2.0,0,1
732,3,female,26.0,0,0,55.47,C,1.0,1,1
733,3,male,50.0,2,0,22.38,C,3.0,0,0
734,3,male,45.0,2,1,5.94,C,4.0,0,0
735,2,male,16.0,1,0,82.05,S,2.0,0,1
736,3,male,15.0,0,1,55.8,S,2.0,0,0
737,2,male,47.0,0,0,44.62,S,1.0,1,1
738,3,female,15.0,1,0,5.27,S,2.0,0,1
739,2,female,37.0,1,0,52.29,S,2.0,0,1
740,2,male,22.0,2,0,119.19,S,3.0,0,1
741,2,male,51.0,1,0,67.56,S,2.0,0,0
742,2,male,20.0,2,0,63.36,S,3.0,0,1
743,3,male,45.0,1,0,52.36,S,2.0,0,1
744,3,male,32.0,1,2,8.78,C,4.0,0,0
745,1,female,33.0,0,0,243.31124999999997,S,1.0,1,1
746,3,male,4.0,2,1,58.52,S,4.0,0,0
747,2,male,1.0,1,2,113.54,C,4.0,0,1
748,3,male,27.0,0,2,12.32,S,3.0,0,0
749,3,male,33.0,0,2,52.14,S,3.0,0,0
750,3,male,15.0,0,0,11.48,S,1.0,1,0
751,1,female,16.0,0,2,243.31124999999997,Q,3.0,0,1
752,3,male,37.0,0,1,22.79,S,2.0,0,0
753,3,female,37.0,0,1,39.94,C,2.0,0,1
754,2,male,28.0,0,0,48.74,S,1.0,1,0
755,1,male,40.0,0,2,183.49,S,3.0,0,1
756,3,male,15.0,1,1,34.75,S,3.0,0,0
757,3,male,25.0,0,1,26.64,S,2.0,0,0
758,3,male,51.0,0,0,24.74,C,1.0,1,0
759,3,male,31.0,0,0,51.58,S,1.0,1,0
760,3,female,32.0,0,2,44.81,C,3.0,0,0
761,1,male,60.0,0,0,243.31124999999997,S,1.0,1,1
762,2,male,12.0,1,0,53.91,S,2.0,0,0
763,1,male,40.0,1,1,243.31124999999997,S,3.0,0,1
764,3,female,52.0,0,0,34.13,Q,1.0,1,1
765,1,male,26.0,1,0,243.31124999999997,S,2.0,0,1
766,3,male,41.0,0,0,14.01,S,1.0,1,1
767,3,female,17.0,4,0,7.93,S,5.0,0,1
768,3,female,21.0,3,0,52.73,S,4.0,0,0
769,2,female,35.0,0,0,84.83,S,1.0,1,1
770,3,male,40.0,1,0,36.39,S,2.0,0,0
771,1,male,45.0,1,0,216.82,Q,2.0,0,1
772,3,male,50.0,1,2,46.52,S,4.0,0,0
773,1,female,29.0,1,0,238.92,Q,2.0,0,1
774,2,male,46.0,3,0,104.83,S,4.0,0,1
775,3,female,26.0,0,0,30.82,S,1.0,1,1
776,1,female,42.0,1,1,213.84,Q,3.0,0,1
777,1,male,33.0,2,2,234.58,S,5.0,0,1
778,3,female,36.0,1,0,56.86,S,2.0,0,1
779,3,male,36.0,1,0,24.43,S,2.0,0,0
780,3,female,9.0,0,0,58.18,Q,1.0,1,1
781,3,male,15.0,0,1,53.13,S,2.0,0,0
782,3,male,31.0,0,0,37.13,C,1.0,1,0
783,2,male,8.0,0,0,55.53,S,1.0,1,0
784,2,female,41.0,0,1,95.86,S,2.0,0,1
785,1,female,41.0,4,2,133.32,S,6.0,0,1
786,3,male,34.0,1,0,36.93,Q,2.0,0,0
787,3,female,15.0,1,3,27.09,C,5.0,0,1
788,2,male,48.0,0,0,117.69,S,1.0,1,1
789,2,male,56.0,2,1,72.93,S,4.0,0,0
790,3,female,32.0,1,0,6.26,S,2.0,0,1
791,1,female,37.0,1,0,243.31124999999997,S,2.0,0,1
792,3,male,33.0,0,1,10.2,S,2.0,0,0
793,3,male,37.0,0,0,17.76,C,1.0,1,0
794,3,male,28.0,1,0,28.48,S,2.0,0,0
795,1,male,30.0,0,0,176.37,Q,1.0,1,1
796,3,male,42.0,2,0,24.31,S,3.0,0,0
797,3,female,60.0,2,0,5.96,S,3.0,0,1
798,3,male,12.0,4,2,31.58,Q,6.0,0,0
799,3,male,29.0,1,0,59.81,S,2.0,0,0
800,3,female,15.0,4,0,24.2,S,5.0,0,1
801,3,female,51.0,2,0,57.87,C,3.0,0,1
802,1,female,22.0,0,0,234.91,S,1.0,1,1
803,3,female,11.0,0,0,14.52,S,1.0,1,1
804,3,male,38.0,0,0,44.83,S,1.0,1,0
805,2,female,53.0,0,0,47.55,S,1.0,1,1
806,3,female,39.0,0,0,47.08,S,1.0,1,1
807,3,female,33.0,0,1,52.5,S,2.0,0,1
808,3,male,35.0,1,0,18.81,S,2.0,0,0
809,2,male,48.0,0,0,109.72,S,1.0,1,1
810,1,male,19.0,0,0,171.1,C,1.0,1,1
811,3,female,29.0,1,1,52.38,S,3.0,0,1
812,3,male,24.0,2,0,28.66,S,3.0,0,0
813,1,male,15.0,4,2,243.31124999999997,S,6.0,0,1
814,3,female,26.0,1,0,36.58,C,2.0,0,1
815,3,female,44.0,0,0,57.74,S,1.0,1,0
816,3,female,37.0,0,1,5.8,S,2.0,0,1
817,3,female,38.0,0,1,18.21,S,2.0,0,1
818,2,male,32.0,0,0,71.32,C,1.0,1,0
819,1,male,37.0,0,0,169.38,S,1.0,1,1
820,2,male,20.0,4,0,113.73,S,5.0,0,0
821,3,male,26.0,0,2,18.15,S,3.0,0,0
822,1,male,32.0,0,1,243.31124999999997,S,2.0,0,1
823,2,male,34.0,0,0,69.08,Q,1.0,1,0
824,2,male,34.0,1,0,47.58,C,2.0,0,0
825,3,female,28.0,0,0,27.44,S,1.0,1,0
826,3,female,25.0,0,0,24.56,C,1.0,1,0
827,2,male,62.375,0,0,72.6,S,1.0,1,0
828,2,female,42.0,0,0,71.25,C,1.0,1,1
829,3,female,35.0,0,0,24.85,S,1.0,1,1
830,2,male,27.0,0,0,42.37,S,1.0,1,1
831,1,male,24.0,0,0,209.3,Q,1.0,1,1
832,2,male,28.0,1,0,104.94,C,2.0,0,1
833,1,male,34.0,0,0,201.75,Q,1.0,1,1
834,1,male,6.0,1,0,114.63,C,2.0,0,1
835,2,male,10.0,0,0,111.1,S,1.0,1,1
836,2,male,22.0,0,1,55.91,S,2.0,0,0
837,3,male,33.0,0,0,24.27,S,1.0,1,0
838,2,male,27.0,0,0,107.7,S,1.0,1,1
839,3,male,49.0,0,0,43.93,S,1.0,1,0
840,3,male,11.0,0,0,46.59,S,1.0,1,0
841,1,male,20.0,1,0,243.31124999999997,S,2.0,0,1
842,3,female,50.0,2,0,10.82,S,3.0,0,1
843,1,female,32.0,1,0,117.69,S,2.0,0,1
844,3,female,42.0,0,0,55.0,S,1.0,1,1
845,1,male,57.0,1,0,216.05,S,2.0,0,1
846,2,female,21.0,0,1,76.45,Q,2.0,0,1
847,1,female,29.0,1,1,140.18,S,3.0,0,1
848,3,male,26.0,0,2,42.61,S,3.0,0,0
849,3,female,5.0,0,0,14.11,S,1.0,1,1
850,3,male,26.0,2,1,34.62,C,4.0,0,0
851,1,female,41.0,1,1,228.96,S,3.0,0,1
852,3,male,37.0,0,2,34.49,Q,3.0,0,0
853,1,male,38.0,0,0,154.11,S,1.0,1,1
854,3,male,25.0,0,1,29.89,S,2.0,0,0
855,1,male,21.0,3,0,243.31124999999997,S,4.0,0,1
856,1,male,47.0,0,0,134.5,C,1.0,1,1
857,1,female,24.0,4,0,110.88,S,5.0,0,1
858,2,female,34.0,0,1,80.19,S,2.0,0,1
859,3,female,32.0,0,1,26.45,S,2.0,0,1
860,1,male,49.0,1,0,118.49,S,2.0,0,1
861,3,male,43.0,0,0,33.19,Q,1.0,1,0
862,2,male,13.0,0,0,61.31,S,1.0,1,0
863,3,female,15.0,0,0,41.46,S,1.0,1,1
864,2,male,38.0,1,0,69.51,S,2.0,0,1
865,2,male,29.0,1,0,93.76,S,2.0,0,0
866,3,male,24.0,1,2,58.29,S,4.0,0,0
867,1,male,43.0,1,0,180.73,S,2.0,0,1
868,1,female,32.0,1,0,198.42,S,2.0,0,1
869,3,male,31.0,0,2,14.17,Q,3.0,0,0
870,3,male,40.0,0,2,47.87,S,3.0,0,0
871,2,female,25.0,1,1,88.56,C,3.0,0,1
872,2,female,50.0,3,0,98.57,Q,4.0,0,1
873,3,male,20.0,0,1,55.37,S,2.0,0,1
874,2,male,39.0,0,0,78.02,S,1.0,1,0
875,1,male,49.0,0,2,120.43,C,3.0,0,1
876,1,female,12.0,0,1,243.31124999999997,C,2.0,0,1
877,3,male,26.0,0,1,24.06,S,2.0,0,0
878,3,male,45.0,1,0,21.75,S,2.0,0,0
879,1,male,45.0,0,0,243.31124999999997,S,1.0,1,0
880,1,male,28.0,1,1,134.62,S,3.0,0,1
881,1,female,20.0,1,1,205.99,C,3.0,0,1
882,3,male,42.0,3,0,47.14,S,4.0,0,0
883,1,female,45.0,0,2,108.05,C,3.0,0,1
884,1,male,15.0,0,0,243.31124999999997,S,1.0,1,1
885,3,male,14.0,0,0,37.6,S,1.0,1,1
886,1,male,33.0,0,1,159.13,S,2.0,0,1
887,3,male,38.0,0,0,51.25,S,1.0,1,0
888,1,male,26.0,1,0,243.31124999999997,C,2.0,0,1
889,1,male,39.0,0,1,145.11,S,2.0,0,1
890,1,male,21.0,3,0,110.11,C,4.0,0,0
891,3,male,3.0,1,0,30.76,C,2.0,0,0
892,3,male,24.0,1,1,31.98,S,3.0,0,0
893,3,male,31.0,1,1,30.3,S,3.0,0,0
894,2,female,26.0,0,0,49.21,Q,1.0,1,1
895,3,male,15.0,1,0,22.51,S,2.0,0,0
896,1,female,6.0,0,0,243.31124999999997,Q,1.0,1,1
897,2,male,23.0,2,1,52.48,S,4.0,0,1
898,3,female,42.0,0,0,18.84,S,1.0,1,1
899,1,male,46.0,0,0,243.31124999999997,C,1.0,1,1
900,1,male,45.0,0,1,243.31124999999997,C,2.0,0,1
901,1,male,19.0,0,0,178.1,C,1.0,1,1
902,1,male,15.0,0,0,106.47,S,1.0,1,1
903,1,female,36.0,0,2,153.59,C,3.0,0,1
904,3,female,38.0,2,0,11.98,S,3.0,0,1
905,2,female,35.0,0,0,117.43,S,1.0,1,1
906,3,male,4.0,0,2,51.54,Q,3.0,0,0
907,3,male,19.0,0,2,24.13,S,3.0,0,0
908,2,male,30.0,0,0,44.58,S,1.0,1,0
909,2,female,36.0,0,0,92.66,S,1.0,1,1
910,2,female,40.0,1,3,83.92,S,5.0,0,1
911,3,male,32.0,0,1,36.92,C,2.0,0,0
912,2,male,34.0,0,0,69.16,S,1.0,1,0
913,3,male,31.0,0,0,48.33,C,1.0,1,0
914,2,male,39.0,0,0,66.52,C,1.0,1,0
915,3,male,34.0,0,2,24.57,S,3.0,0,0
916,2,female,31.0,1,0,94.67,S,2.0,0,1
917,2,male,27.0,0,1,40.61,S,2.0,0,1
918,3,male,31.0,0,1,58.2,C,2.0,0,0
919,3,female,36.0,1,1,53.99,S,3.0,0,0
920,1,male,33.0,0,1,243.31124999999997,C,2.0,0,1
921,3,female,35.0,1,1,52.12,S,3.0,0,1
922,2,male,47.0,0,0,119.52,S,1.0,1,0
923,3,female,33.0,0,0,25.74,S,1.0,1,1
924,3,male,22.0,1,1,5.72,S,3.0,0,0
925,2,female,41.0,0,0,104.38,C,1.0,1,1
926,1,male,12.0,2,0,243.31124999999997,C,3.0,0,1
927,2,male,16.0,0,0,59.5,S,1.0,1,1
928,3,male,34.0,1,0,39.8,S,2.0,0,0
929,3,male,37.0,2,1,41.53,S,4.0,0,0
930,2,male,14.0,1,1,76.1,S,3.0,0,1
931,1,female,25.0,1,0,243.31124999999997,S,2.0,0,1
932,3,female,22.0,1,1,29.99,S,3.0,0,0
933,3,female,24.0,0,0,40.83,S,1.0,1,0
934,3,male,42.0,0,1,22.94,S,2.0,0,0
935,1,male,39.0,0,0,243.31124999999997,C,1.0,1,1
936,2,male,30.0,0,1,94.89,S,2.0,0,0
937,1,male,23.0,2,0,243.31124999999997,S,3.0,0,1
938,3,female,12.0,0,0,13.09,S,1.0,1,1
939,1,female,48.0,0,1,243.31124999999997,C,2.0,0,1
940,3,female,38.0,1,0,25.59,S,2.0,0,1
941,2,male,21.0,0,2,70.81,S,3.0,0,0
942,3,female,39.0,0,0,43.85,Q,1.0,1,1
943,3,female,29.0,0,0,54.99,S,1.0,1,1
944,3,male,26.0,0,0,39.76,S,1.0,1,0
945,1,male,36.0,1,0,133.06,S,2.0,0,1
946,1,female,20.0,0,0,133.56,C,1.0,1,1
947,1,female,26.0,0,3,105.89,S,4.0,0,1
948,3,female,32.0,1,0,15.64,S,2.0,0,1
949,3,male,24.0,0,1,46.11,S,2.0,0,0
950,3,male,39.0,1,0,12.29,S,2.0,0,0
951,3,female,54.0,2,0,14.8,S,3.0,0,1
952,3,female,20.0,0,0,46.73,S,1.0,1,1
953,1,male,8.0,0,0,222.09,S,1.0,1,1
954,3,male,4.0,0,3,48.49,S,4.0,0,0
955,2,female,28.0,1,0,108.31,S,2.0,0,1
956,2,male,21.0,0,0,54.21,S,1.0,1,0
957,3,female,33.0,0,0,44.75,S,1.0,1,0
958,1,female,32.0,1,0,172.65,S,2.0,0,1
959,1,male,9.0,0,0,225.02,S,1.0,1,0
960,3,male,6.0,0,0,36.88,S,1.0,1,0
961,1,male,34.0,1,0,139.19,C,2.0,0,1
962,3,male,32.0,0,2,44.1,C,3.0,0,0
963,1,male,24.0,1,1,117.55,C,3.0,0,1
964,2,male,8.0,1,0,109.41,S,2.0,0,1
965,2,male,36.0,0,0,83.67,S,1.0,1,0
966,2,male,47.0,2,1,112.86,C,4.0,0,1
967,3,male,34.0,0,3,35.77,S,4.0,0,0
968,2,female,19.0,4,2,116.65,S,6.0,0,1
969,3,male,31.0,0,2,11.42,Q,3.0,0,0
970,2,male,12.0,0,0,105.7,S,1.0,1,0
971,3,male,44.0,0,2,47.29,S,3.0,0,0
972,3,female,31.0,0,1,19.93,S,2.0,0,1
973,3,male,7.0,1,0,5.12,C,2.0,0,0
974,1,male,26.0,1,0,147.0,Q,2.0,0,1
